"Packet.Length.Std","Total.Length.of.Bwd.Packets","Subflow.Bwd.Bytes","Destination.Port","Packet.Length.Variance","Bwd.Packet.Length.Mean","Avg.Bwd.Segment.Size","Bwd.Packet.Length.Max","Init_Win_bytes_backward","Total.Length.of.Fwd.Packets","Subflow.Fwd.Bytes","Init_Win_bytes_forward","Average.Packet.Size","Packet.Length.Mean","Max.Packet.Length"
2.309401,6,6,5910,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1903.962654,11607,11607,80,3625073.789,1934.5,1934.5,4380,229,26,26,8192,1292.555556,1163.3,4380
3.464102,6,6,2005,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2584.071,11601,11601,80,6677425,2900.25,2900.25,8760,229,50,50,256,1059.727,971.4167,8760
16.35033,6,6,57965,267.3333,6,6,6,0,31,31,1006,22.66667,17,31
3.464102,6,6,34573,12,6,6,6,0,0,0,29200,3,2,6
8.763561,80,80,53,76.8,40,40,40,-1,48,48,-1,38,30.4,40
8.763561,86,86,53,76.8,43,43,43,-1,54,54,-1,41.75,33.4,43
2110.951,11601,11601,80,4456113,2320.2,2320.2,5840,229,26,26,8192,1453.375,1291.889,5840
3.464102,6,6,3659,12,6,6,6,0,0,0,29200,3,2,6
15.33623,128,128,53,235.2,64,64,64,-1,72,72,-1,59,47.2,64
440.6898,8716,8716,80,194207.5,544.75,544.75,1460,158,2763,2763,65535,318.8611,310.2432,1460
3.464102,6,6,1164,12,6,6,6,0,0,0,29200,3,2,6
2488.507,11601,11601,80,6192667,2900.25,2900.25,8760,229,56,56,256,971.9167,897.1538,8760
0,30,30,26132,0,6,6,6,0,6,6,229,7,6,6
2.309401,6,6,593,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
8.763561,118,118,53,76.8,59,59,59,-1,86,86,-1,61.75,49.4,59
2650.586,11607,11607,80,7025604,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.556,7215
55.8677,264,264,53,3121.2,132,132,132,-1,60,60,-1,88.5,70.8,132
0,0,0,56250,0,0,0,0,-1,0,0,365,0,0,0
160.9488732,796,796,80,25904.53978,56.85714286,56.85714286,796,285,439,439,29200,41.16666667,39.83870968,796
2.309401077,6,6,1688,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
8.76356092,102,102,53,76.8,51,51,51,-1,70,70,-1,51.75,41.4,51
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464102,6,6,2875,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,9010,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
53.12909,262,262,53,2822.7,131,131,131,-1,68,68,-1,91,72.8,131
122.6899,506,506,53,15052.8,253,253,253,-1,58,58,-1,148.25,118.6,253
0,0,0,54585,0,0,0,0,-1,12,12,361,9,6,6
2033.251,11601,11601,80,4134108,2320.2,2320.2,7300,229,56,56,256,897.1538,833.0714,7300
641.4530193,38648,38648,443,411461.976,920.1904762,920.1904762,1418,357,838,838,29200,448.7045455,443.6629213,1418
23.00435,168,168,53,529.2,84,84,84,-1,84,84,-1,73.5,58.8,84
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
8.763561,120,120,53,76.8,60,60,60,-1,88,88,-1,63,50.4,60
12.5,0,0,56255,156.25,0,0,0,-1,43,43,292,16.33333,12.25,31
2.309401077,6,6,5679,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,10616,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
620.6144,4873,4873,443,385162.2,812.1667,812.1667,1689,55,406,406,8192,377.0714,351.9333,1689
3.464101615,6,6,9002,12,6,6,6,0,0,0,29200,3,2,6
2103.115592,11607,11607,80,4423095.192,2321.4,2321.4,5840,229,56,56,256,897.6153846,833.5,5840
2.309401077,6,6,1062,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,80,0,0,0,0,12,0,0,237,0,0,0
2138.329153,11607,11607,80,4572451.567,1934.5,1934.5,5840,229,26,26,8192,1292.555556,1163.3,5840
33.41108,204,204,53,1116.3,102,102,102,-1,82,82,-1,81.75,65.4,102
26.29068,164,164,53,691.2,82,82,82,-1,68,68,-1,66.5,53.2,82
18.8667,46,46,443,355.9524,46,46,46,360,135,135,2840,37.83333,32.42857,46
2.309401077,6,6,1061,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3214.168,11607,11607,80,10300000,2901.75,2901.75,11595,229,56,56,256,972.4167,897.6154,11595
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
38.34058,204,204,53,1470,102,102,102,-1,64,64,-1,75,60,102
0,0,0,443,0,0,0,0,-1,12,12,260,9,6,6
2110.951,11601,11601,80,4456113,2320.2,2320.2,5840,229,26,26,8192,1453.375,1291.889,5840
3.464102,6,6,1105,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,3995,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401077,6,6,2010,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2650.585648,11607,11607,80,7025604.278,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.555556,7215
668.5927296,24,24,23181,447016.2381,4.8,4.8,6,0,1375,1375,229,462.3333333,396.2857143,1375
21.95775,152,152,53,482.1429,76,76,76,-1,124,124,-1,51.16667,43.85714,76
16.16580754,80,80,53,261.3333333,80,80,80,-1,52,52,-1,92,61.33333333,80
8.763561,116,116,53,76.8,58,58,58,-1,84,84,-1,60.5,48.4,58
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401077,6,6,3001,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,2605,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,2200,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,36,36,49434,0,6,6,6,0,6,6,229,6.857143,6,6
14.43375673,0,0,58995,208.3333333,0,0,0,-1,37,37,62,34,22.66666667,31
8.76356092,112,112,53,76.8,56,56,56,-1,80,80,-1,58,46.4,56
2138.329,11607,11607,80,4572452,1934.5,1934.5,5840,229,26,26,8192,1292.556,1163.3,5840
8.763561,112,112,53,76.8,56,56,56,-1,80,80,-1,58,46.4,56
3.464102,6,6,3580,12,6,6,6,0,0,0,29200,3,2,6
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401,6,6,8086,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
12.5,0,0,57344,156.25,0,0,0,-1,43,43,946,16.33333,12.25,31
113.5347,456,456,80,12890.13,41.45455,41.45455,456,118,319,319,29200,35.22727,33.69565,456
0,0,0,443,0,0,0,0,-1,12,12,0,9,6,6
2.309401,6,6,5811,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,55600,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1700,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,443,0,0,0,0,252,0,0,304,0,0,0
3.464102,6,6,1443,12,6,6,6,0,0,0,29200,3,2,6
531.6428,7213,7213,443,282644.1,327.8636,327.8636,3080,266,1859,1859,29200,197.2174,193.0213,3080
1506.272,68,68,54799,2268856,6.8,6.8,20,256,11613,11613,229,687.4706,649.2778,4380
2,2,2,21,4,2,2,2,29200,8,8,1024,4,3,6
1903.963,26,26,63345,3625074,13,13,20,256,11607,11607,8192,1292.556,1163.3,4380
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,8383,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
8.763561,112,112,53,76.8,56,56,56,-1,80,80,-1,58,46.4,56
2.683281573,6,6,8080,7.2,6,6,6,0,0,0,8192,1.5,1.2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,668,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1903.963,11607,11607,80,3625074,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
37.79285647,182,182,53,1428.3,91,91,91,-1,44,44,-1,62,49.6,91
25.7429602,158,158,53,662.7,79,79,79,-1,64,64,-1,63.5,50.8,79
8.763561,134,134,53,76.8,67,67,67,-1,102,102,-1,71.75,57.4,67
9.237604307,65,65,53,85.33333333,65,65,65,-1,49,49,-1,81.5,54.33333333,65
3.464101615,6,6,2710,12,6,6,6,0,0,0,29200,3,2,6
8.763561,102,102,53,76.8,51,51,51,-1,70,70,-1,51.75,41.4,51
3.464102,6,6,1434,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
1459.94886,11607,11607,80,2131450.673,1658.142857,1658.142857,2920,229,26,26,8192,1163.3,1057.545455,2920
8.763561,118,118,53,76.8,59,59,59,-1,86,86,-1,61.75,49.4,59
2554.159,11607,11607,80,6523729,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.556,5840
200.5593,1492,1492,80,40224.01,99.46667,99.46667,746,349,870,870,29200,71.57576,69.47059,746
2.309401,6,6,873,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464101615,6,6,2910,12,6,6,6,0,0,0,29200,3,2,6
55.42563,139,139,53,3072,139,139,139,-1,43,43,-1,112.5,75,139
3.464102,6,6,4662,12,6,6,6,0,0,0,29200,3,2,6
33.73096,432,432,53,1137.778,108,108,108,-1,176,176,-1,81.5,72.44444,108
3.464101615,6,6,843,12,6,6,6,0,0,0,29200,3,2,6
2554.159,11607,11607,80,6523729,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.556,5840
1804.899,11607,11607,80,3257660,1934.5,1934.5,5840,229,56,56,256,833.5,777.9333,5840
3.464102,6,6,1107,12,6,6,6,0,0,0,29200,3,2,6
3.464101615,6,6,42,12,6,6,6,0,0,0,29200,3,2,6
1113.723189,110185,110185,443,1240379.342,1836.416667,1836.416667,4344,61,1319,1319,29200,1032.444444,1022.972477,4344
2.309401077,6,6,1092,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,30,30,33358,0,6,6,6,0,6,6,229,7,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
439.2815,2758,2758,443,192968.3,459.6667,459.6667,1460,5840,609,609,8192,224.4667,210.4375,1460
3113.953,11601,11601,80,9696701,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
0,0,0,80,0,0,0,0,-1,0,0,65535,0,0,0
3.464102,6,6,901,12,6,6,6,0,0,0,29200,3,2,6
2460.653,11601,11601,80,6054813,2320.2,2320.2,7300,229,26,26,8192,1453.375,1291.889,7300
2.309401077,6,6,81,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
669.5459,3375,3375,443,448291.7,421.875,421.875,1460,68,2800,2800,8192,441.0714,411.6667,2145
851.862,9829,9829,443,725668.8,756.0769,756.0769,2035,77,3431,3431,29200,576.5217,552.5,2896
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
70.10848736,348,348,53,4915.2,174,174,174,-1,92,92,-1,121.5,97.2,174
31.22019,180,180,53,974.7,90,90,90,-1,66,66,-1,69.75,55.8,90
2.309401077,6,6,787,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,80,0,0,0,0,-1,0,0,237,0,0,0
34.64102,113,113,53,1200,113,113,113,-1,53,53,-1,109.5,73,113
0,6,6,9842,0,6,6,6,253,6,6,116,9,6,6
0,0,0,443,0,0,0,0,-1,12,12,255,9,6,6
2175.303,11607,11607,80,4731941,2321.4,2321.4,7215,229,56,56,256,897.6154,833.5,7215
0,0,0,6917,0,0,0,0,-1,12,12,5141,9,6,6
2662.265,11607,11607,80,7087654,2321.4,2321.4,7300,229,26,26,8192,1454.125,1292.556,7300
1720.253,11607,11607,80,2959271,1658.143,1658.143,4380,229,26,26,8192,1163.3,1057.545,4380
2798.957,11601,11601,80,7834158,2900.25,2900.25,7300,229,26,26,8192,1661,1453.375,7300
51.96152,129,129,53,2700,129,129,129,-1,39,39,-1,103.5,69,129
26.83840532,168,168,53,720.3,84,84,84,-1,70,70,-1,68.25,54.6,84
3.286335,0,0,80,10.8,0,0,0,29200,12,12,8192,3,2.4,6
0,0,0,57356,0,0,0,0,-1,12,12,128,9,6,6
2.309401077,6,6,2196,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
43.8178,228,228,53,1920,114,114,114,-1,68,68,-1,82.5,66,114
3345.407,11607,11607,80,11200000,2901.75,2901.75,11595,229,50,50,256,1060.273,971.9167,11595
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401,6,6,417,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
15.61440117,126,126,53,243.8095238,63,63,63,-1,124,124,-1,46.83333333,40.14285714,63
2.19089023,4,4,139,4.8,4,4,4,302,4,4,302,3,2.4,4
3.464101615,6,6,254,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,4002,12,6,6,6,0,0,0,29200,3,2,6
61.89265,290,290,53,3830.7,145,145,145,-1,64,64,-1,96.5,77.2,145
0,6,6,22,0,6,6,6,245,6,6,256,9,6,6
0,36,36,15324,0,6,6,6,0,6,6,229,6.857142857,6,6
2.309401,6,6,5633,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,54707,0,0,0,0,-1,18,18,528,8,6,6
3.464102,6,6,9050,12,6,6,6,0,0,0,29200,3,2,6
2804.565,11601,11601,80,7865584,2900.25,2900.25,10135,229,56,56,256,971.9167,897.1538,10135
2952.520834,11607,11607,80,8717379.278,2321.4,2321.4,8760,229,26,26,8192,1454.125,1292.555556,8760
21.36196,0,0,465,456.3333,0,0,0,-1,37,37,307,37,24.66667,37
3350.634907,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.555556,10135
77.7766,344,344,53,6049.2,172,172,172,-1,60,60,-1,108.5,86.8,172
2.309401077,6,6,10617,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401077,6,6,3551,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
26.5,0,0,443,702.25,0,0,0,-1,53,53,39096,17.66667,13.25,53
51.48592041,286,286,53,2650.8,143,143,143,-1,98,98,-1,108.25,86.6,143
634.1901,30,30,17071,402197.1,5,5,6,0,1375,1375,229,397.1429,347.5,1375
2.309401077,6,6,10617,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,58362,0,0,0,0,-1,12,12,147,9,6,6
22.45662,166,166,53,504.3,83,83,83,-1,84,84,-1,73,58.4,83
19.88179,41,41,443,395.2857,41,41,41,135,117,117,900,33.16667,28.42857,45
2138.329153,11607,11607,80,4572451.567,1934.5,1934.5,5840,229,26,26,8192,1292.555556,1163.3,5840
2262.786603,11601,11601,80,5120203.21,2320.2,2320.2,8760,229,62,62,256,833.5,777.9333333,8760
30.9645,228,228,53,958.8,114,114,117,-1,119,119,-1,100.5,80.4,117
3.207135,18,18,8080,10.28571,6,6,6,0,0,0,8192,3,2.571429,6
0,0,0,53402,0,0,0,0,1142,0,0,129,0,0,0
3.464102,6,6,1141,12,6,6,6,0,0,0,29200,3,2,6
23.42160175,172,172,53,548.5714286,86,86,86,-1,152,152,-1,60.33333333,51.71428571,86
3.464102,6,6,1055,12,6,6,6,0,0,0,29200,3,2,6
1681.761263,11601,11601,80,2828320.944,1933.5,1933.5,4295,229,20,20,8192,1452.625,1291.222222,4295
1923.408,68,68,51875,3699499,6.8,6.8,20,256,11613,11613,229,730.4375,687.4706,5840
47.34272,163,163,53,2241.333,163,163,163,-1,81,81,-1,162.5,108.3333,163
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,42408,0,0,29200,0,0,0
3.464102,6,6,23502,12,6,6,6,0,0,0,29200,3,2,6
1918.795458,11601,11601,80,3681776.011,1933.5,1933.5,5840,229,26,26,8192,1291.888889,1162.7,5840
14.43376,0,0,53818,208.3333,0,0,0,-1,37,37,30016,34,22.66667,31
3.464102,6,6,4111,12,6,6,6,0,0,0,29200,3,2,6
3.464101615,6,6,1065,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,37204,0,0,0,0,229,0,0,332,0,0,0
2131.87096,11607,11607,80,4544873.789,1934.5,1934.5,5755,229,26,26,8192,1292.555556,1163.3,5755
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,36,36,64317,0,6,6,6,0,6,6,229,6.857142857,6,6
11.18033989,6,6,58147,125,6,6,6,0,43,43,980,13.75,11,31
0,30,30,56234,0,6,6,6,0,6,6,229,7,6,6
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
1720.253,11607,11607,80,2959271,1658.143,1658.143,4380,229,26,26,8192,1163.3,1057.545,4380
0,6,6,55294,0,6,6,6,256,6,6,913,9,6,6
3.464102,6,6,1218,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1056,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1468.855,11601,11601,80,2157536,1657.286,1657.286,4380,229,26,26,8192,1162.7,1057,4380
2.309401,6,6,7741,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
94.57901,513,513,80,8945.189,36.64286,36.64286,439,8190,403,403,8192,30.53333,29.54839,439
651.5971,1460,1460,443,424578.8,1460,1460,1460,35,12,12,1347,368,294.4,1460
3.464102,6,6,15003,12,6,6,6,0,0,0,29200,3,2,6
8.763561,102,102,53,76.8,51,51,51,-1,70,70,-1,51.75,41.4,51
48.19959,236,236,53,2323.2,118,118,118,-1,60,60,-1,81.5,65.2,118
44.40345,244,244,53,1971.667,122,122,122,-1,124,124,-1,66.5,57,122
8.763561,98,98,53,76.8,49,49,49,-1,66,66,-1,49.25,39.4,49
2.309401,6,6,4000,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
16.16580754,82,82,53,261.3333333,82,82,82,-1,54,54,-1,95,63.33333333,82
0,6,6,6781,0,6,6,6,16436,6,6,356,9,6,6
1676.323028,62,62,56483,2810058.896,6.888888889,6.888888889,20,256,11607,11607,229,778.3333333,729.6875,5840
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
3.464102,6,6,19315,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,32770,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
600.8334465,6260,6260,443,361000.8304,782.5,782.5,1547,60,560,560,8192,378.8888889,358.9473684,1547
2.309401,6,6,3269,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,1801,12,6,6,6,0,0,0,29200,3,2,6
0,30,30,60558,0,6,6,6,0,6,6,229,7,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
20.57182539,0,0,443,423.2,0,0,0,-1,46,46,428,11.5,9.2,46
2.309401,6,6,1001,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401077,6,6,1035,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
95.15026,458,458,53,9053.571,229,229,229,-1,136,136,-1,104.6667,89.71429,229
2.309401,6,6,2106,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
375.745,10617,10617,80,141184.3,321.7273,321.7273,424,284,22800,22800,8192,379.7386,375.4719,935
74.49027,330,330,53,5548.8,165,165,165,-1,58,58,-1,104.25,83.4,165
2.309401,2,2,60768,5.333333,2,2,2,1024,6,6,0,7,4.666667,6
1472.156,11601,11601,80,2167243,1933.5,1933.5,4380,229,50,50,256,896.6923,832.6429,4380
1804.898987,11607,11607,80,3257660.352,1934.5,1934.5,5840,229,56,56,256,833.5,777.9333333,5840
2.309401,6,6,8300,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,21571,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,6669,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,57334,0,0,0,0,-1,0,0,374,0,0,0
792.9314,2281,2281,80,628740.3,570.25,570.25,2267,30016,434,434,8192,387.8571,339.375,2267
2952.520834,11607,11607,80,8717379.278,2321.4,2321.4,8760,229,26,26,8192,1454.125,1292.555556,8760
2.309401077,6,6,726,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
1432.985,26,26,64797,2053446,13,13,20,256,11607,11607,8192,1057.545,969.4167,4380
24.39750182,202,202,53,595.2380952,101,101,101,-1,204,204,-1,76.16666667,65.28571429,101
0,0,0,8080,0,0,0,0,-1,0,0,8192,0,0,0
4097.538,26,26,63998,16800000,13,13,20,256,11607,11607,8192,1661.857,1454.125,11595
3.464102,6,6,8083,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
13.92288,482,482,21,193.8465,19.28,19.28,52,229,206,206,8192,15.63636,15.28889,52
0,0,0,36004,0,0,0,0,290,0,0,243,0,0,0
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401077,6,6,3372,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
70.10848736,336,336,53,4915.2,168,168,168,-1,80,80,-1,114,91.2,168
2.309401077,6,6,2382,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
8.763561,114,114,53,76.8,57,57,57,-1,82,82,-1,59.25,47.4,57
0,36,36,55260,0,6,6,6,0,6,6,229,6.857142857,6,6
162.7024,567,567,80,26472.07,94.5,94.5,189,70,1184,1184,29200,125.0714,116.7333,414
1804.899,11607,11607,80,3257660,1934.5,1934.5,5840,229,56,56,256,833.5,777.9333,5840
2.309401,6,6,1175,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
3350.635,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.556,10135
533.0242,4275,4275,443,284114.8,712.5,712.5,1448,939,351,351,29200,308.4,289.125,1448
1799.981,11607,11607,80,3239932,1934.5,1934.5,5755,229,56,56,256,833.5,777.9333,5755
32.90137,374,374,53,1082.5,93.5,93.5,119,-1,178,178,-1,73.5,65.33333,119
3097.253,11607,11607,80,9592975,2901.75,2901.75,11595,229,62,62,256,898.0769,833.9286,11595
3.464102,6,6,3221,12,6,6,6,0,0,0,29200,3,2,6
1911.596,11601,11601,80,3654198,1933.5,1933.5,5840,229,26,26,8192,1291.889,1162.7,5840
12.5,0,0,57275,156.25,0,0,0,-1,43,43,946,16.33333333,12.25,31
3.464102,6,6,8084,12,6,6,6,0,0,0,29200,3,2,6
2174.91,11601,11601,80,4730234,2900.25,2900.25,5840,229,56,56,256,971.9167,897.1538,5840
96.59348,397,397,53,9330.3,198.5,198.5,272,-1,103,103,-1,136.75,109.4,272
29.57702,192,192,53,874.8,96,96,96,-1,84,84,-1,79.5,63.6,96
312.9813,7170,7170,80,97957.29,341.4286,341.4286,796,304,4044,4044,8192,219.8824,215.6538,796
189.9362,985,985,80,36075.76,70.35714,70.35714,979,119,528,528,8192,50.43333,48.80645,979
3.464102,6,6,5859,12,6,6,6,0,0,0,29200,3,2,6
8.76356092,116,116,53,76.8,58,58,58,-1,84,84,-1,60.5,48.4,58
3.464101615,6,6,1030,12,6,6,6,0,0,0,29200,3,2,6
1903.962654,11607,11607,80,3625073.789,1934.5,1934.5,4380,229,26,26,8192,1292.555556,1163.3,4380
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464101615,6,6,1417,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,2717,12,6,6,6,0,0,0,29200,3,2,6
26.29068276,148,148,53,691.2,74,74,74,-1,52,52,-1,56.5,45.2,74
15.5,0,0,60030,240.25,0,0,0,-1,31,31,939,10.33333333,7.75,31
2.309401,6,6,2638,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
32.33161507,111,111,53,1045.333333,111,111,111,-1,55,55,-1,110.5,73.66666667,111
7.807201,110,110,53,60.95238,55,55,55,-1,156,156,-1,50.83333,43.57143,55
3.464102,6,6,1914,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,465,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,1300,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,2170,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
35.05424,198,198,53,1228.8,99,99,99,-1,70,70,-1,75.75,60.6,99
0,0,0,5353,0,0,0,0,-1,585,585,-1,48.46153846,45,45
582.3613,11520,11520,443,339144.7,480,480,480,707,33305,33305,1444,641.8472,633.0548,1389
25.40341,96,96,53,645.3333,96,96,96,-1,52,52,-1,100,66.66667,96
2110.951,11601,11601,80,4456113,2320.2,2320.2,5840,229,26,26,8192,1453.375,1291.889,5840
46.00869,240,240,53,2116.8,120,120,120,-1,72,72,-1,87,69.6,120
2554.159,11607,11607,80,6523729,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.556,5840
507.0482518,5467,5467,443,257097.9297,273.35,273.35,1400,21900,4478,4478,8192,231.2790698,226.0227273,1893
502.0156273,5171,5171,443,252019.6901,646.375,646.375,1460,946,389,389,8192,308.8888889,292.6315789,1460
543.0325,1962,1962,80,294884.3,327,327,1950,946,454,454,8192,201.3333,185.8462,1950
3.464102,6,6,1110,12,6,6,6,0,0,0,29200,3,2,6
1633.103,11601,11601,80,2667024,1933.5,1933.5,5840,229,56,56,256,833.0714,777.5333,5840
21.36195996,0,0,465,456.3333333,0,0,0,-1,37,37,307,37,24.66666667,37
2.309401,6,6,500,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
25.74296,170,170,53,662.7,85,85,85,-1,76,76,-1,71,56.8,85
3.464101615,6,6,1198,12,6,6,6,0,0,0,29200,3,2,6
263.1864,421,421,80,69267.07,105.25,105.25,421,5057,677,677,29200,156.8571,137.25,677
44.91325,220,220,53,2017.2,110,110,110,-1,56,56,-1,76,60.8,110
413.5823,4990,4990,443,171050.3,453.6364,453.6364,1418,179,1049,1049,29200,251.625,241.56,1418
2.309401,6,6,1310,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
32.31563089,178,178,53,1044.3,89,89,89,-1,60,60,-1,67,53.6,89
742.8726886,142654,142654,443,551859.8315,1358.609524,1358.609524,2860,390,1855,1855,256,877.5030303,872.2168675,2860
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
3.464102,6,6,9040,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,9535,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,1782,12,6,6,6,0,0,0,29200,3,2,6
0,48,48,123,0,48,48,48,-1,48,48,-1,72,48,48
2.309401,6,6,7200,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
9.237604,65,65,53,85.33333,65,65,65,-1,49,49,-1,81.5,54.33333,65
3091.096,11601,11601,80,9554872,2900.25,2900.25,8675,229,26,26,8192,1661,1453.375,8675
0,36,36,54516,0,6,6,6,0,6,6,229,6.857143,6,6
1494.366611,11601,11601,80,2233131.567,1933.5,1933.5,2920,229,26,26,8192,1291.888889,1162.7,2920
634.1901472,30,30,23726,402197.1429,5,5,6,0,1375,1375,229,397.1428571,347.5,1375
0,0,0,80,0,0,0,0,-1,12,12,253,9,6,6
